,client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
247,189.254.1.46,d8476fb6-8e11-45e9-af1c-998503dc19cf,1467166716.0,19f26076-5d21-4200-b26c-0f32cd87ebde,5,15,14,3
686,145.41.16.85,dfe0a42f-4e71-4c62-a68e-f4dd96d89703,1467167083.0,35501e3f-e06c-4cb5-9062-e8611a591cab,4,11,14,10
65,126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,1467167087.0,ef48c441-4a26-4f90-97cf-cc3d0665b814,6,11,10,14
517,253.14.16.17,ad4139d3-41b5-4569-8cde-3d54f96a38a3,1467167145.0,586b3947-c63c-4054-a437-d3f8a6836bcf,2,7,15,13
815,44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,1467167393.0,fa005302-61ce-44ca-88a5-015fd4392f37,8,5,4,12
292,36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,1467167465.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,0,10,2,12
98,214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,1467167481.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,3,15,10,5
157,30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,1467167642.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,12,10,7
83,184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,1467167677.0,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,0,12,13,6
340,49.48.216.203,57a45f07-6c24-4410-acda-92c4eb78caba,1467167939.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,7,11,6,13
251,171.115.57.163,b1ad7428-bc49-45b3-bc6e-f509e3d00775,1467167973.0,6c7444d3-9bca-46d7-a8c6-96939981ae01,8,2,16,16
175,77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,1467168036.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,6,13,12,8
679,12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,1467168161.0,db7b9cde-0a4b-459a-a301-88a447410499,3,16,8,9
249,55.116.8.51,18d4f490-0681-4cc8-9c7d-b2d973ec693a,1467168269.0,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,6,15,11,16
745,63.238.170.201,0c592e15-c7c6-441b-9ee4-71a46608d5cb,1467168351.0,d224de85-cd41-4f03-bff6-de9815877975,3,13,15,10
644,1.39.43.77,903b19e4-9999-40e7-b310-40ba293a8b37,1467168430.0,52073b51-cd51-4438-bd54-3bce3a7c239f,2,11,7,12
639,189.163.78.17,1622d850-f41b-4315-89fe-b2eee1c659a4,1467168546.0,c5a5edbb-338d-449a-99cb-1baeba48abb2,8,13,8,2
290,225.87.139.56,d514edf5-3d3b-4dc9-bb2f-c632aa3895ac,1467168645.0,19f26076-5d21-4200-b26c-0f32cd87ebde,7,12,16,9
16,48.7.16.229,c86211fe-7464-4c12-bf1d-1b6ba809463a,1467168737.0,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,5,3,8,5
799,208.205.203.252,b16626c1-7af2-4e88-a5f9-4f2bf2971c2b,1467168820.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,6,15,19,5
646,203.99.237.72,0b8eeb97-cc5c-4ae6-9b0a-f16efc3e3383,1467168856.0,50b89ee3-f4cb-46d9-8d5c-319f6a032406,1,4,10,8
140,192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,1467168959.0,ef48c441-4a26-4f90-97cf-cc3d0665b814,6,10,15,16
130,236.178.72.78,61e9bb2c-b5dc-44f6-9f7f-2cc615af7796,1467168976.0,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,4,18,9,12
656,192.41.186.24,3c2905c7-1561-4683-a885-34fe7f6a2e32,1467169023.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,6,9,13,12
185,171.115.57.163,b1ad7428-bc49-45b3-bc6e-f509e3d00775,1467169035.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,7,8,9,8
630,107.225.10.253,9bc628b7-e57b-4624-bb76-73f796808ca2,1467169069.0,3cc76b74-7d16-4651-9699-34332a56f6e7,5,10,8,2
795,180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,1467169176.0,db7b9cde-0a4b-459a-a301-88a447410499,1,13,14,4
43,52.114.196.208,4e581c7f-0033-4386-a655-fdc5a77f85e4,1467169300.0,6c7444d3-9bca-46d7-a8c6-96939981ae01,4,16,15,6
467,2.123.184.83,c7bf8c3d-79d7-4c2d-9935-e59374dbac74,1467169647.0,4cb309f6-8c9a-4f61-8544-6b458e42f04c,3,10,8,16
840,42.231.39.19,13c04d34-1386-4b4b-bf2b-dd224fe7c263,1467169873.0,db7b9cde-0a4b-459a-a301-88a447410499,7,11,6,15
838,0.199.32.33,fa1b8375-e2dc-44b8-aaf3-7f9f0fa130a0,1467169882.0,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,2,13,15,14
739,145.18.221.103,b395e901-75a6-4005-9df4-edb8a343f87a,1467170063.0,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,6,14,15,3
356,207.77.90.74,b84befd4-1024-4c4e-8fcd-55d29fc49373,1467170080.0,4cb309f6-8c9a-4f61-8544-6b458e42f04c,4,10,8,17
336,31.58.132.34,260c2121-098e-4371-b0bb-e8ca42bbc729,1467170082.0,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,8,16,14,2
700,168.150.100.132,3a33932e-9887-4b81-9490-aca35a8b58c2,1467170093.0,d224de85-cd41-4f03-bff6-de9815877975,6,14,16,18
674,60.21.167.133,a2baa715-405b-4f6b-86b4-ec77e30b563e,1467170102.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,8,18,14,16
871,89.213.140.79,3039974d-855d-4bdc-9537-7b4f2730f97f,1467170176.0,2536e29e-3570-4d53-be7c-b9d059c632a7,7,9,15,6
164,133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,1467170214.0,0d5157f7-8012-4455-b66f-4f81d14092b3,6,14,11,7
113,42.215.105.48,0dbb1321-4454-41f5-9b19-aee0cc8e8de5,1467170338.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,12,14,8
40,7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,1467170887.0,d70c87de-7837-450c-9965-17c9f366d183,6,11,14,6
818,60.21.167.133,a2baa715-405b-4f6b-86b4-ec77e30b563e,1467171100.0,fa005302-61ce-44ca-88a5-015fd4392f37,8,14,15,15
807,79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,1467171247.0,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,3,13,16,14
480,27.199.65.16,942008de-150c-4e22-93de-6186c8a02dd8,1467171290.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,8,11,8,14
800,63.238.170.201,0c592e15-c7c6-441b-9ee4-71a46608d5cb,1467171303.0,52073b51-cd51-4438-bd54-3bce3a7c239f,6,18,13,17
854,160.98.154.250,747ba432-9b7d-4a18-baa1-f0232736e6ee,1467171451.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,7,11,8,14
12,102.94.93.111,973b1757-bb6e-42db-9e9d-e1c4446c42d0,1467171483.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,14,12,15
338,136.86.149.164,5eed724f-e8fc-45e7-9fa0-3860d0b13943,1467171523.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,6,5,12,11
763,232.214.222.187,088fc0fe-c1cf-4ab9-82d8-a497b923ecee,1467171542.0,50b89ee3-f4cb-46d9-8d5c-319f6a032406,7,11,9,9
110,133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,1467171878.0,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,4,5,15,9
647,119.155.118.53,1f462900-ab9d-479b-aecb-2de45d875881,1467171885.0,0342f6df-6e8c-48c3-8390-667eb678638b,8,11,19,11
722,145.157.137.136,7acbeb5f-ce5f-4805-b24b-6ba979dbd383,1467171907.0,8151ff61-4777-4187-b719-e750b91281c8,2,14,11,9
518,158.72.216.85,c025f3b3-9d38-43cf-96b3-765c8d09376f,1467171912.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,7,12,5,4
127,218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,1467171926.0,f78fb4fb-3e02-4f42-9c15-45480342cba9,0,16,12,12
592,136.86.149.164,5eed724f-e8fc-45e7-9fa0-3860d0b13943,1467172091.0,601152f5-477a-4ff3-afdb-8bf315341254,3,8,14,6
209,56.211.5.45,f9e4dbcc-ae37-4053-a0f5-957b2273b327,1467172552.0,0d5157f7-8012-4455-b66f-4f81d14092b3,5,6,19,7
6,127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,1467172585.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,12,13,11
663,93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,1467172644.0,2536e29e-3570-4d53-be7c-b9d059c632a7,5,6,16,16
28,187.250.147.23,4e937d92-999b-4bc9-9691-7aebe5bdc4c3,1467172691.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,5,17,13,7
460,159.29.57.124,3c73d3fa-88e0-4aa6-8615-f0695b106600,1467172853.0,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,6,9,15,18
643,48.240.206.11,255b90f8-e6e7-4be3-88de-0e1c35413af5,1467172896.0,50b89ee3-f4cb-46d9-8d5c-319f6a032406,5,12,3,12
3,120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,1467173087.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,13,11,13
151,176.219.10.154,23e89ddc-c8ee-475d-b80f-3c4e1c0f0fbc,1467173227.0,19f26076-5d21-4200-b26c-0f32cd87ebde,6,15,12,16
468,156.151.161.28,a82b1820-8498-41e9-88e6-9a03c37f7e57,1467173261.0,4a949998-0e79-4ec1-9894-11360712fc45,3,13,12,7
796,246.120.142.242,fa441031-7542-4258-82c0-823a08efab5c,1467173339.0,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,5,6,14,16
588,253.6.226.181,4bb04bf5-8ab9-4f3c-994b-422aabfe42ab,1467173386.0,4a949998-0e79-4ec1-9894-11360712fc45,7,14,9,1
152,176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,1467173542.0,d70c87de-7837-450c-9965-17c9f366d183,8,3,10,6
344,142.249.16.121,0762ced5-ced8-4fe6-98a3-d08297080a0a,1467173568.0,4a949998-0e79-4ec1-9894-11360712fc45,3,6,13,13
122,154.145.218.119,6cb04894-fa35-41f1-ad53-84d74b549dd5,1467173577.0,0d5157f7-8012-4455-b66f-4f81d14092b3,4,3,12,5
298,93.112.39.128,04402d03-0952-4d42-8c1f-f2d0b1a9f375,1467173663.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,3,17,17,12
365,85.167.64.69,89bc418b-1250-465e-9243-e7a34dd8ee29,1467173769.0,caaca31e-bee2-4ed3-8e72-5dab24079744,3,10,13,15
782,107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,1467173802.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,6,9,5,5
195,231.84.115.251,ea2211c8-f688-4579-b66e-00875cde49bd,1467173854.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,1,10,17,7
615,229.8.97.235,24113397-eb06-4020-bf79-22f576fea3e2,1467173946.0,50b89ee3-f4cb-46d9-8d5c-319f6a032406,3,8,8,18
743,0.199.32.33,fa1b8375-e2dc-44b8-aaf3-7f9f0fa130a0,1467174158.0,c5a5edbb-338d-449a-99cb-1baeba48abb2,7,16,7,13
605,44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,1467174219.0,7f386bb2-4bbf-4f14-b56e-3dad78f28674,3,10,14,16
481,223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,1467174272.0,0ee908d7-d767-4da5-9cbe-fc78e9c6a192,6,14,16,13
53,12.239.186.1,9147765a-9f0a-41c0-a18d-cb618e7ac936,1467174381.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,9,9,12,2
45,126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,1467174512.0,d70c87de-7837-450c-9965-17c9f366d183,4,13,11,5
675,138.245.228.58,607c9370-5251-4f08-9468-709de19594b1,1467174525.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,8,1,14
255,180.93.50.114,fe3a8a2c-12eb-437e-a315-895dcc1e123d,1467174591.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,6,15,16,16
102,241.205.83.197,e0669fc1-d623-45e0-b816-191d9da79985,1467174605.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,4,16,16,4
825,9.101.131.209,6949c7c0-6852-4ffa-a46f-9a64190e8b78,1467174616.0,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,6,17,16,14
429,93.112.39.128,04402d03-0952-4d42-8c1f-f2d0b1a9f375,1467174625.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,18,14,16
339,146.161.147.185,ccc56e05-5997-499b-b77e-0e4fbf55644f,1467174833.0,7d619a45-2b4d-4a54-9e85-6913c9545e34,6,11,13,12
84,214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,1467175144.0,d15e4790-67f7-4488-a28d-32ced8673c58,5,2,6,14
819,121.160.149.186,253462d8-f8c4-41d5-9d0d-56ae360b8138,1467175175.0,db7b9cde-0a4b-459a-a301-88a447410499,5,4,18,10
732,164.170.92.72,f6bf1522-c2f8-4c2e-af24-9a65ce7d12b0,1467175199.0,98279a79-c822-45b4-8429-45ce97a336e5,9,6,17,15
108,120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,1467175228.0,d70c87de-7837-450c-9965-17c9f366d183,5,7,12,13
713,140.223.53.70,71058018-ea7d-4f5a-8b02-8c22b88a4427,1467175387.0,98279a79-c822-45b4-8429-45ce97a336e5,5,14,6,6
284,176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,1467175575.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,7,7,17,17
444,193.186.89.202,430fbb17-9624-4b40-b483-61a3f3ac2816,1467175630.0,1664d39d-45f1-4939-87e2-b7221e30d157,4,6,19,15
758,73.210.117.192,f6cc94a6-f9d2-4fa5-a3a6-58420a97b89b,1467175666.0,3cc76b74-7d16-4651-9699-34332a56f6e7,9,17,14,11
754,133.77.39.72,48520ba1-9619-47a3-9649-9dedf2a1154a,1467175677.0,db7b9cde-0a4b-459a-a301-88a447410499,6,5,3,5
400,89.40.139.228,2f0c3b72-fc47-4482-9310-06b598982f01,1467175704.0,586b3947-c63c-4054-a437-d3f8a6836bcf,6,12,16,15
661,164.170.92.72,f6bf1522-c2f8-4c2e-af24-9a65ce7d12b0,1467175713.0,52073b51-cd51-4438-bd54-3bce3a7c239f,7,10,3,15
617,35.237.168.156,beb7dd72-5518-44b3-9c4e-bf51440e4fbb,1467175898.0,52073b51-cd51-4438-bd54-3bce3a7c239f,4,13,17,13
297,200.47.19.120,14946fd5-489e-4865-8e6a-e0cb15b7d197,1467175919.0,caaca31e-bee2-4ed3-8e72-5dab24079744,6,13,17,10
112,71.167.150.22,8ea743bf-30ed-454a-86a0-8c3754568e5a,1467175928.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,12,11,9
351,128.84.243.131,ce055c42-e25c-4f78-894f-6d75bd28f16f,1467176021.0,601152f5-477a-4ff3-afdb-8bf315341254,4,14,17,19
803,214.199.193.63,8505b999-b13d-4099-ab93-e63299af94bc,1467176247.0,52073b51-cd51-4438-bd54-3bce3a7c239f,3,7,10,2
23,223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,1467176323.0,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,5,8,6,17
741,12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,1467176455.0,8151ff61-4777-4187-b719-e750b91281c8,7,9,4,17
708,66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,1467176782.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,7,7,14,16
442,197.67.162.91,e3b6e54c-5092-4a88-8400-02c2ce5af565,1467176855.0,1efced85-b0e3-464b-ac63-472d35909c05,5,7,14,16
502,75.162.134.19,46918f47-3785-4013-93bb-8054346346c1,1467176908.0,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,8,13,17,17
707,167.96.196.72,6295a04a-196d-49a9-b879-e59e0ae54f11,1467177042.0,d224de85-cd41-4f03-bff6-de9815877975,6,14,12,14
123,116.46.63.168,b3be74e0-0590-4928-83d5-295428a48598,1467177218.0,0a5f0733-d058-4738-8666-f0468c5ee9c3,7,13,6,14
453,138.244.231.43,9cc06af5-a6db-41ba-85a4-3fa82af24813,1467177266.0,5d35c640-9cf3-43ec-ae1a-5feebed26a37,6,15,15,11
116,36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,1467177364.0,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,6,10,12,14
829,108.215.182.159,97fee10a-afef-4205-a9c2-8e058acf9c39,1467177383.0,98279a79-c822-45b4-8429-45ce97a336e5,8,6,11,7
507,159.29.57.124,3c73d3fa-88e0-4aa6-8615-f0695b106600,1467177464.0,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,5,18,15,15
474,49.48.216.203,57a45f07-6c24-4410-acda-92c4eb78caba,1467177482.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,16,14,7
762,154.136.58.42,75ee8466-b60c-4737-98bb-243219e3bb09,1467177638.0,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,3,7,13,9
456,229.12.241.187,28a801e9-84bf-4000-aadb-7e42afb665de,1467177919.0,601152f5-477a-4ff3-afdb-8bf315341254,7,15,6,15
612,115.89.140.166,b7dde0a3-6c73-438a-9669-5e1d3efdc5a4,1467178161.0,8232ac92-6020-4101-88c0-74d51ea1542b,6,16,13,11
156,225.87.139.56,d514edf5-3d3b-4dc9-bb2f-c632aa3895ac,1467178334.0,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,5,12,15,18
49,180.93.50.114,fe3a8a2c-12eb-437e-a315-895dcc1e123d,1467178430.0,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,18,14,5
717,48.240.206.11,255b90f8-e6e7-4be3-88de-0e1c35413af5,1467178438.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,14,13,18
366,230.238.223.240,5f63507b-3c0a-43ee-9857-92a95c21fac6,1467178543.0,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,1,16,10,11
659,181.249.184.32,13162eaf-cf91-4e40-a8e4-3c7a3598c090,1467178952.0,8de44210-f265-4f16-a94b-8b0eadc0de23,9,11,8,7
135,184.20.205.139,c2fb747e-7020-49fd-b12e-96bd0842384e,1467178960.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,2,14,10,9
307,43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,1467178977.0,1664d39d-45f1-4939-87e2-b7221e30d157,7,4,3,18
559,223.133.76.30,ed00630a-f2c1-4be1-886a-365423abceac,1467179106.0,1664d39d-45f1-4939-87e2-b7221e30d157,1,11,3,6
295,236.178.72.78,61e9bb2c-b5dc-44f6-9f7f-2cc615af7796,1467179108.0,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,1,7,13,6
471,49.48.216.203,57a45f07-6c24-4410-acda-92c4eb78caba,1467179479.0,1efced85-b0e3-464b-ac63-472d35909c05,5,18,14,13
729,79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,1467179545.0,0342f6df-6e8c-48c3-8390-667eb678638b,6,15,8,15
78,127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,1467179729.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,5,13,18,14
420,223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,1467179759.0,bed314cb-4c59-41ee-9c23-3155a80e2bc3,6,4,12,6
527,90.161.125.211,aff6ed59-3d7a-4c52-981b-086f2e19aba7,1467179796.0,caaca31e-bee2-4ed3-8e72-5dab24079744,1,13,13,9
870,119.155.118.53,1f462900-ab9d-479b-aecb-2de45d875881,1467179802.0,8de44210-f265-4f16-a94b-8b0eadc0de23,3,7,13,9
44,151.163.67.138,c4fdb71a-a286-4eba-a930-d59889198c4f,1467179847.0,f78fb4fb-3e02-4f42-9c15-45480342cba9,5,6,17,9
618,189.244.232.201,21d7ba77-d509-4bac-b943-b94319f79acc,1467179858.0,3cc76b74-7d16-4651-9699-34332a56f6e7,7,11,12,11
183,7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,1467180192.0,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,11,11,15
681,156.80.210.99,9dc02e96-af25-4344-ac83-58a048464b6c,1467180257.0,98279a79-c822-45b4-8429-45ce97a336e5,3,9,13,16
662,180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,1467180407.0,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,7,13,13,8
472,81.231.11.150,37b28482-db5f-4e2d-a35c-1aa650137d7c,1467180440.0,d7d6b499-509a-4c08-b95e-68d9662f25ca,4,9,15,15
263,110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,1467180679.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,14,11,10
294,127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,1467180681.0,0d5157f7-8012-4455-b66f-4f81d14092b3,6,13,16,16
281,120.219.235.4,3d7b0a03-1dc6-406b-8e3f-3216941f7314,1467180713.0,3fb4c246-cf94-4f60-bf47-b709b288f9b2,2,14,2,17
808,197.212.243.81,4eb26a85-4e57-45c2-969a-9d9dc6bb264c,1467180775.0,98279a79-c822-45b4-8429-45ce97a336e5,8,11,15,2
224,95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,1467180777.0,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,3,14,7,13
589,88.133.216.130,e82f7767-ff00-41bb-abef-70e12318e510,1467180832.0,caaca31e-bee2-4ed3-8e72-5dab24079744,0,18,14,10
431,43.121.230.128,0abf10c0-7105-4401-b9ea-a6317561cbba,1467181014.0,601152f5-477a-4ff3-afdb-8bf315341254,6,8,13,16
373,223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,1467181039.0,1efced85-b0e3-464b-ac63-472d35909c05,3,1,7,13
772,107.225.10.253,9bc628b7-e57b-4624-bb76-73f796808ca2,1467181135.0,3cc76b74-7d16-4651-9699-34332a56f6e7,3,6,11,4
59,184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,1467181179.0,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,4,12,16,15
272,102.94.93.111,973b1757-bb6e-42db-9e9d-e1c4446c42d0,1467181389.0,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,5,3,12,14
180,127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,1467181423.0,a944a262-6fdb-4f7f-a510-d123ed9618e6,4,7,12,14
52,95.26.238.196,0a7b0e4f-8b43-4917-aeb5-1a2220307532,1467181474.0,0d5157f7-8012-4455-b66f-4f81d14092b3,8,7,13,1
694,9.101.131.209,6949c7c0-6852-4ffa-a46f-9a64190e8b78,1467181489.0,3cc76b74-7d16-4651-9699-34332a56f6e7,2,11,9,17
868,172.253.121.37,74d98da3-c7cc-4a53-8202-bcdc7fc0f257,1467181637.0,fa005302-61ce-44ca-88a5-015fd4392f37,6,7,12,13
861,119.155.118.53,1f462900-ab9d-479b-aecb-2de45d875881,1467181649.0,52073b51-cd51-4438-bd54-3bce3a7c239f,6,3,1,16
750,123.100.94.89,32c79afe-a76f-4766-a782-0042a6bcb736,1467181690.0,d224de85-cd41-4f03-bff6-de9815877975,4,11,10,12
293,253.235.133.129,ab0020e1-ae71-4c1f-aa9c-777ab029f884,1467181792.0,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,11,4,14
602,138.245.228.58,607c9370-5251-4f08-9468-709de19594b1,1467181817.0,d224de85-cd41-4f03-bff6-de9815877975,3,6,11,14
642,226.62.150.59,7a31a821-d6c7-42a5-a00f-34263f2cb438,1467181906.0,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,5,11,9,18
579,43.242.245.235,74d863f8-2d10-48e6-8e58-8be9e8ada003,1467181907.0,94f93cba-de8c-4fb6-a03c-d52c10f81247,6,11,10,15
417,85.167.64.69,89bc418b-1250-465e-9243-e7a34dd8ee29,1467182082.0,1efced85-b0e3-464b-ac63-472d35909c05,3,7,13,12
239,42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,1467182199.0,6c7444d3-9bca-46d7-a8c6-96939981ae01,6,16,1,15
348,90.161.125.211,aff6ed59-3d7a-4c52-981b-086f2e19aba7,1467182408.0,94f93cba-de8c-4fb6-a03c-d52c10f81247,6,14,4,18
120,95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,1467182471.0,d15e4790-67f7-4488-a28d-32ced8673c58,2,17,11,15
319,82.216.136.129,e2a058c2-2a39-46fc-b18f-4b852cce97a9,1467182752.0,601152f5-477a-4ff3-afdb-8bf315341254,1,1,8,14
716,100.244.243.255,0ab47f58-2c17-4b8d-9bd1-20ca3b924877,1467182891.0,8232ac92-6020-4101-88c0-74d51ea1542b,5,11,6,10
26,214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,1467183222.0,d70c87de-7837-450c-9965-17c9f366d183,3,12,8,14
128,214.186.31.66,eb759952-2413-486f-8c49-2de88b29578d,1467183267.0,a6c5d611-45be-43bf-a027-c1e98a89c8f6,6,7,3,10
584,53.192.52.176,f4394d85-6c7d-4294-aa7e-30ae656cc901,1467183280.0,601152f5-477a-4ff3-afdb-8bf315341254,9,14,15,17
355,208.180.58.114,257a4a2c-5f15-4462-83dd-44cbedafae21,1467183372.0,60b84364-645b-444c-90ed-879d893f7920,3,6,10,10
771,186.91.102.20,8134c95f-4a74-44ec-82bc-18ceb67ff141,1467183401.0,c5a5edbb-338d-449a-99cb-1baeba48abb2,3,13,16,16
146,50.57.63.79,f1422974-aa83-4dc9-b3b4-75ce67bae8a0,1467183427.0,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,0,13,14,3
190,184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,1467183450.0,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,9,16,16,17
594,166.224.30.98,c6379614-8ad6-4318-b21f-8f977ce874ec,1467183504.0,52073b51-cd51-4438-bd54-3bce3a7c239f,5,12,9,14
316,253.6.226.181,4bb04bf5-8ab9-4f3c-994b-422aabfe42ab,1467183634.0,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,2,7,11
464,223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,1467183676.0,60b84364-645b-444c-90ed-879d893f7920,3,3,12,12
143,61.133.35.7,9b586ca5-9c28-4f61-82a5-e8fe327c179e,1467183697.0,a6c5d611-45be-43bf-a027-c1e98a89c8f6,5,17,13,17
106,11.105.108.47,b9ed339c-b853-4883-a8f7-423738219768,1467183735.0,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,7,4,7,10
768,99.76.33.112,d95c005b-414f-4f7b-8677-1a84ba57bb9f,1467183867.0,db7b9cde-0a4b-459a-a301-88a447410499,9,6,17,17
